STATE FIPS,COUNTY FIPS,PLANNING REGION FIPS,PLANNING REGION NAME,TOWN FIPS,TOWN NAME,SEX,AGEGRP,AGE_CODE,ALL_RACE-ETHN,NH_WHITE,NH_BLACK,NH_AIAN,NH_ASIAN,NH_NHOPI,NH_TOM,HISP
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,10--14,3,248,210,3,0,3,0,6,26
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,15--19,4,330,289,1,0,10,0,3,27
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,20--24,5,318,280,0,0,4,0,10,24
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,25--29,6,186,172,3,1,1,0,2,7
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,30--34,7,225,195,0,0,7,0,10,13
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,35--39,8,266,250,0,0,0,0,2,14
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,40--44,9,234,208,4,0,8,0,11,3
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,45--49,10,287,253,4,0,10,0,10,10
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,50--54,11,404,385,3,0,4,0,5,7
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,55--59,12,388,367,0,0,4,0,7,10
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,60--64,13,369,361,0,0,2,0,1,5
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,65--69,14,295,288,0,1,1,0,5,0
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,70--74,15,219,215,0,0,1,0,0,3
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,75--79,16,142,139,0,0,1,0,0,2
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,80--84,17,70,60,4,0,3,0,1,2
09,013,110,Capitol Planning Region,37910,Hebron town,FEMALE,85+,18,75,71,1,2,1,0,0,0
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,00--04,1,244,149,5,1,32,0,22,35
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,05--09,2,269,159,6,0,30,0,28,46
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,10--14,3,349,234,3,0,41,0,20,51
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,15--19,4,2873,1919,181,13,358,3,90,309
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,20--24,5,4974,3176,357,2,944,0,126,369
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,25--29,6,539,323,13,0,138,1,11,53
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,30--34,7,344,219,10,1,75,1,10,28
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,35--39,8,358,257,10,0,52,1,11,27
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,40--44,9,314,213,18,0,56,0,4,23
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,45--49,10,298,210,9,0,49,0,8,22
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,50--54,11,350,288,8,0,26,2,2,24
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,55--59,12,361,314,1,0,28,0,8,10
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,60--64,13,356,296,11,0,32,0,4,13
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,65--69,14,390,348,6,2,18,0,6,10
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,70--74,15,298,254,7,0,21,0,11,5
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,75--79,16,201,184,7,0,5,0,1,4
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,80--84,17,115,109,5,0,0,0,0,1
09,013,110,Capitol Planning Region,44910,Mansfield town,MALE,85+,18,128,118,0,0,5,0,2,3
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,00--04,1,213,147,8,1,23,0,13,21
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,05--09,2,269,161,8,2,45,1,18,34
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,10--14,3,345,231,8,0,32,0,25,49
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,15--19,4,3311,2102,227,4,476,0,95,407
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,20--24,5,5134,3143,372,1,1001,0,121,496
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,25--29,6,433,252,5,1,132,0,7,36
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,30--34,7,316,212,9,1,67,0,7,20
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,35--39,8,320,216,2,2,70,1,7,22
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,40--44,9,356,252,6,1,56,0,6,35
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,45--49,10,314,247,5,3,38,0,8,13
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,50--54,11,379,313,4,1,28,3,12,18
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,55--59,12,374,302,7,0,32,0,14,19
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,60--64,13,435,372,6,0,31,2,6,18
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,65--69,14,415,363,5,1,15,0,10,21
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,70--74,15,322,294,3,4,13,0,2,6
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,75--79,16,253,235,3,0,7,0,2,6
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,80--84,17,178,175,1,0,0,0,0,2
09,013,110,Capitol Planning Region,44910,Mansfield town,FEMALE,85+,18,227,214,0,0,3,0,1,9
09,013,110,Capitol Planning Region,69220,Somers town,MALE,00--04,1,177,154,0,0,5,0,12,6
09,013,110,Capitol Planning Region,69220,Somers town,MALE,05--09,2,273,233,10,0,1,0,14,15
09,013,110,Capitol Planning Region,69220,Somers town,MALE,10--14,3,279,233,4,0,4,0,17,21
09,013,110,Capitol Planning Region,69220,Somers town,MALE,15--19,4,331,306,3,0,2,0,8,12
09,013,110,Capitol Planning Region,69220,Somers town,MALE,20--24,5,391,296,53,0,4,0,2,36
09,013,110,Capitol Planning Region,69220,Somers town,MALE,25--29,6,375,222,94,1,4,0,6,48
09,013,110,Capitol Planning Region,69220,Somers town,MALE,30--34,7,377,242,77,0,7,0,7,44
09,013,110,Capitol Planning Region,69220,Somers town,MALE,35--39,8,472,315,78,0,6,0,2,71
09,013,110,Capitol Planning Region,69220,Somers town,MALE,40--44,9,439,301,71,0,6,0,1,60
09,013,110,Capitol Planning Region,69220,Somers town,MALE,45--49,10,379,292,48,0,7,1,1,30
09,013,110,Capitol Planning Region,69220,Somers town,MALE,50--54,11,450,333,54,0,6,0,4,53
09,013,110,Capitol Planning Region,69220,Somers town,MALE,55--59,12,511,423,57,0,1,1,2,27
09,013,110,Capitol Planning Region,69220,Somers town,MALE,60--64,13,440,395,22,0,6,0,1,16
09,013,110,Capitol Planning Region,69220,Somers town,MALE,65--69,14,318,296,9,1,4,0,3,5
09,013,110,Capitol Planning Region,69220,Somers town,MALE,70--74,15,259,238,6,0,1,0,6,8
09,013,110,Capitol Planning Region,69220,Somers town,MALE,75--79,16,186,180,5,0,1,0,0,0
09,013,110,Capitol Planning Region,69220,Somers town,MALE,80--84,17,99,93,0,1,0,0,0,5
09,013,110,Capitol Planning Region,69220,Somers town,MALE,85+,18,94,94,0,0,0,0,0,0
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,00--04,1,191,177,3,0,3,0,4,4
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,05--09,2,236,216,2,0,3,0,4,11
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,10--14,3,297,255,11,2,2,0,11,16
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,15--19,4,280,245,3,0,11,0,5,16
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,20--24,5,256,216,1,1,1,0,17,20
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,25--29,6,168,150,1,0,4,0,6,7
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,30--34,7,207,187,3,0,2,0,7,8
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,35--39,8,266,232,2,1,9,1,3,18
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,40--44,9,261,244,1,0,0,0,2,14
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,45--49,10,244,212,4,0,8,0,9,11
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,50--54,11,305,287,3,1,10,0,2,2
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,55--59,12,398,381,1,1,5,0,5,5
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,60--64,13,339,316,4,0,2,1,6,10
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,65--69,14,308,302,0,0,3,0,0,3
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,70--74,15,227,217,2,0,3,0,3,2
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,75--79,16,178,168,2,1,1,0,4,2
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,80--84,17,115,111,0,0,1,0,1,2
09,013,110,Capitol Planning Region,69220,Somers town,FEMALE,85+,18,154,152,1,0,1,0,0,0
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,00--04,1,248,191,3,1,1,0,22,30
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,05--09,2,289,238,1,0,1,0,17,32
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,10--14,3,349,279,4,1,2,0,22,41
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,15--19,4,351,302,1,2,7,0,14,25
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,20--24,5,340,262,8,1,19,0,19,31
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,25--29,6,378,331,2,0,11,0,19,15
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,30--34,7,392,351,2,2,6,1,15,15
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,35--39,8,397,370,5,0,1,0,8,13
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,40--44,9,324,298,2,0,1,0,12,11
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,45--49,10,337,302,3,0,3,0,6,23
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,50--54,11,404,377,2,0,2,0,11,12
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,55--59,12,455,432,6,0,4,1,7,5
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,60--64,13,486,466,1,0,4,0,9,6
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,65--69,14,370,352,1,1,5,0,8,3
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,70--74,15,257,253,0,0,1,0,2,1
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,75--79,16,175,165,1,0,0,0,6,3
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,80--84,17,111,108,0,0,1,0,0,2
09,013,110,Capitol Planning Region,72090,Stafford town,MALE,85+,18,64,58,1,0,0,0,1,4
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,00--04,1,281,230,0,0,3,0,17,31
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,05--09,2,259,215,7,1,0,0,14,22
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,10--14,3,327,280,5,0,4,0,18,20
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,15--19,4,298,244,3,0,2,0,19,30
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,20--24,5,356,315,3,0,3,4,14,17
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,25--29,6,371,342,1,2,4,0,14,8
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,30--34,7,355,323,3,0,6,0,9,14
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,35--39,8,336,299,10,0,1,0,11,15
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,40--44,9,316,281,3,3,3,0,5,21
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,45--49,10,353,310,6,1,11,0,12,13
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,50--54,11,360,333,1,0,8,1,9,8
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,55--59,12,466,425,5,0,6,0,16,14
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,60--64,13,469,452,6,0,1,0,7,3
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,65--69,14,350,333,1,0,3,0,5,8
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,70--74,15,293,283,1,0,2,0,5,2
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,75--79,16,175,166,2,0,1,0,4,2
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,80--84,17,130,124,0,0,0,0,0,6
09,013,110,Capitol Planning Region,72090,Stafford town,FEMALE,85+,18,189,187,0,0,0,0,1,1
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,00--04,1,351,296,4,0,7,0,27,17
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,05--09,2,401,330,7,0,12,0,22,30
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,10--14,3,520,414,18,0,11,0,18,59
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,15--19,4,606,504,13,0,17,0,20,52
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,20--24,5,508,421,8,2,39,0,7,31
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,25--29,6,292,254,1,1,20,0,4,12
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,30--34,7,332,288,4,1,12,0,9,18
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,35--39,8,473,404,10,3,18,0,10,28
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,40--44,9,455,393,11,0,10,0,16,25
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,45--49,10,463,425,10,0,7,0,10,11
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,50--54,11,555,515,9,1,12,0,9,9
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,55--59,12,581,527,9,0,15,0,21,9
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,60--64,13,545,520,10,0,1,0,6,8
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,65--69,14,366,348,6,0,4,0,3,5
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,70--74,15,339,324,4,0,6,0,3,2
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,75--79,16,253,244,3,2,0,0,1,3
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,80--84,17,166,161,0,0,4,0,0,1
09,013,110,Capitol Planning Region,76290,Tolland town,MALE,85+,18,96,92,2,0,1,0,1,0
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,00--04,1,326,263,5,0,8,0,23,27
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,05--09,2,356,291,7,0,21,0,9,28
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,10--14,3,482,381,9,0,12,0,36,44
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,15--19,4,550,464,7,0,12,0,34,33
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,20--24,5,525,413,5,0,58,0,19,30
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,25--29,6,282,241,2,2,13,0,10,14
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,30--34,7,328,285,7,0,10,0,3,23
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,35--39,8,436,378,2,3,20,0,9,24
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,40--44,9,452,390,13,1,18,0,12,18
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,45--49,10,459,410,7,0,20,0,6,16
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,50--54,11,616,549,6,0,23,0,13,25
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,55--59,12,532,473,10,1,17,0,15,16
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,60--64,13,497,461,4,0,10,0,7,15
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,65--69,14,415,391,3,1,9,0,4,7
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,70--74,15,367,355,0,0,4,0,6,2
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,75--79,16,285,280,0,1,1,0,3,0
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,80--84,17,154,149,0,0,4,0,0,1
09,013,110,Capitol Planning Region,76290,Tolland town,FEMALE,85+,18,148,140,1,0,1,0,1,5
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,00--04,1,15,14,0,0,1,0,0,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,05--09,2,13,12,0,0,0,0,0,1
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,10--14,3,19,18,0,0,0,0,0,1
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,15--19,4,28,26,0,0,1,0,1,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,20--24,5,23,19,0,0,0,0,4,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,25--29,6,16,16,0,0,0,0,0,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,30--34,7,14,14,0,0,0,0,0,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,35--39,8,17,14,0,0,0,0,0,3
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,40--44,9,17,15,0,0,0,0,1,1
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,45--49,10,26,25,0,0,0,0,0,1
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,50--54,11,28,27,1,0,0,0,0,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,55--59,12,47,45,0,0,0,0,1,1
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,60--64,13,32,32,0,0,0,0,0,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,65--69,14,28,28,0,0,0,0,0,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,70--74,15,34,34,0,0,0,0,0,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,75--79,16,21,20,0,0,1,0,0,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,80--84,17,13,13,0,0,0,0,0,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,MALE,85+,18,9,9,0,0,0,0,0,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,00--04,1,11,10,0,0,0,0,0,1
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,05--09,2,12,10,0,0,1,0,1,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,10--14,3,17,14,0,0,0,0,1,2
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,15--19,4,32,28,0,0,1,0,0,3
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,20--24,5,12,11,0,0,0,0,0,1
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,25--29,6,14,13,0,0,0,0,1,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,30--34,7,16,14,0,0,0,0,1,1
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,35--39,8,14,14,0,0,0,0,0,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,40--44,9,22,21,0,0,0,0,0,1
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,45--49,10,22,22,0,0,0,0,0,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,50--54,11,40,36,0,0,0,0,3,1
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,55--59,12,41,38,0,0,1,0,0,2
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,60--64,13,31,27,1,0,0,0,0,3
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,65--69,14,31,29,0,0,0,0,2,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,70--74,15,23,23,0,0,0,0,0,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,75--79,16,24,22,0,0,0,0,2,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,80--84,17,9,9,0,0,0,0,0,0
09,013,150,Northeastern Connecticut Planning Region,77830,Union town,FEMALE,85+,18,10,10,0,0,0,0,0,0
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,00--04,1,764,385,63,1,94,0,60,161
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,05--09,2,679,338,64,0,57,0,68,152
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,10--14,3,778,432,76,1,42,0,58,169
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,15--19,4,729,439,58,2,48,0,59,123
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,20--24,5,1068,725,87,0,68,0,50,138
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,25--29,6,1459,951,122,0,147,0,64,175
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,30--34,7,1287,801,108,1,181,1,38,157
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,35--39,8,1067,690,87,2,138,1,16,133
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,40--44,9,815,567,60,0,52,0,34,102
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,45--49,10,721,494,69,3,55,0,25,75
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,50--54,11,878,704,51,2,45,0,14,62
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,55--59,12,994,805,62,2,37,0,39,49
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,60--64,13,1025,893,44,0,27,0,14,47
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,65--69,14,830,728,35,1,21,3,14,28
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,70--74,15,646,571,20,0,13,0,9,33
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,75--79,16,497,456,16,0,10,0,5,10
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,80--84,17,306,268,7,0,5,0,5,21
09,013,110,Capitol Planning Region,78250,Vernon town,MALE,85+,18,275,244,6,0,6,0,0,19
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,00--04,1,719,346,79,5,86,0,50,153
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,05--09,2,683,342,75,1,35,0,57,173
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,10--14,3,731,382,74,3,52,0,70,150
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,15--19,4,708,427,67,0,33,0,48,133
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,20--24,5,1160,754,84,8,85,0,52,177
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,25--29,6,1494,952,119,2,150,0,62,209
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,30--34,7,1184,744,96,0,166,0,50,128
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,35--39,8,936,636,89,0,78,2,26,105
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,40--44,9,827,555,83,1,64,1,14,109
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,45--49,10,744,552,69,3,36,0,10,74
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,50--54,11,932,699,65,1,48,0,25,94
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,55--59,12,1073,878,78,0,36,0,20,61
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,60--64,13,1079,918,61,1,43,0,21,35
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,65--69,14,920,809,28,1,31,0,15,36
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,70--74,15,807,731,28,0,23,0,6,19
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,75--79,16,626,569,24,0,9,0,5,19
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,80--84,17,389,346,13,0,2,0,3,25
09,013,110,Capitol Planning Region,78250,Vernon town,FEMALE,85+,18,493,443,3,0,2,0,4,41
09,013,110,Capitol Planning Region,85950,Willington town,MALE,00--04,1,102,80,0,0,4,0,8,10
09,013,110,Capitol Planning Region,85950,Willington town,MALE,05--09,2,120,97,0,0,1,0,8,14
09,013,110,Capitol Planning Region,85950,Willington town,MALE,10--14,3,131,103,0,0,3,0,12,13
09,013,110,Capitol Planning Region,85950,Willington town,MALE,15--19,4,164,135,2,1,4,0,4,18
09,013,110,Capitol Planning Region,85950,Willington town,MALE,20--24,5,380,261,10,0,79,0,7,23
09,013,110,Capitol Planning Region,85950,Willington town,MALE,25--29,6,253,169,3,0,62,1,8,10
09,013,110,Capitol Planning Region,85950,Willington town,MALE,30--34,7,200,159,4,0,23,0,2,12
09,013,110,Capitol Planning Region,85950,Willington town,MALE,35--39,8,174,141,5,0,7,0,8,13
09,013,110,Capitol Planning Region,85950,Willington town,MALE,40--44,9,155,134,1,0,7,2,3,8
09,013,110,Capitol Planning Region,85950,Willington town,MALE,45--49,10,134,126,1,0,1,0,5,1
09,013,110,Capitol Planning Region,85950,Willington town,MALE,50--54,11,171,152,2,2,4,1,4,6
09,013,110,Capitol Planning Region,85950,Willington town,MALE,55--59,12,196,185,0,0,5,0,1,5
09,013,110,Capitol Planning Region,85950,Willington town,MALE,60--64,13,209,196,2,0,3,0,6,2
09,013,110,Capitol Planning Region,85950,Willington town,MALE,65--69,14,202,187,1,1,1,2,4,6
09,013,110,Capitol Planning Region,85950,Willington town,MALE,70--74,15,112,107,0,1,2,0,0,2
09,013,110,Capitol Planning Region,85950,Willington town,MALE,75--79,16,94,93,0,0,1,0,0,0
09,013,110,Capitol Planning Region,85950,Willington town,MALE,80--84,17,39,39,0,0,0,0,0,0
09,013,110,Capitol Planning Region,85950,Willington town,MALE,85+,18,41,39,0,0,2,0,0,0
09,013,110,Capitol Planning Region,85950,Willington town,FEMALE,00--04,1,94,77,2,0,4,0,3,8
09,013,110,Capitol Planning Region,85950,Willington town,FEMALE,05--09,2,106,86,2,0,4,0,8,6
09,013,110,Capitol Planning Region,85950,Willington town,FEMALE,10--14,3,113,98,4,0,2,0,4,5
09,013,110,Capitol Planning Region,85950,Willington town,FEMALE,15--19,4,151,130,5,0,4,0,4,8
09,013,110,Capitol Planning Region,85950,Willington town,FEMALE,20--24,5,319,209,20,0,46,0,13,31
09,013,110,Capitol Planning Region,85950,Willington town,FEMALE,25--29,6,198,153,3,0,29,0,2,11
09,013,110,Capitol Planning Region,85950,Willington town,FEMALE,30--34,7,185,151,3,0,22,0,4,5
09,013,110,Capitol Planning Region,85950,Willington town,FEMALE,35--39,8,138,113,1,0,5,0,3,16
09,013,110,Capitol Planning Region,85950,Willington town,FEMALE,40--44,9,140,126,3,0,4,0,0,7
09,013,110,Capitol Planning Region,85950,Willington town,FEMALE,45--49,10,122,102,1,1,3,0,6,9
09,013,110,Capitol Planning Region,85950,Willington town,FEMALE,50--54,11,181,169,1,1,1,0,5,4
09,013,110,Capitol Planning Region,85950,Willington town,FEMALE,55--59,12,207,189,3,1,6,0,3,5
09,013,110,Capitol Planning Region,85950,Willington town,FEMALE,60--64,13,222,206,0,0,4,2,5,5
